First Name,Last Name,PC1,PC1 - Options,PC2,PC2 - Options,PC3,PC3 - Options,Question A5,Question A5 - Options,PC4,PC4 - Options,PC5,PC5 - Options,ITS1,ITS1 - Options,ITS2,ITS2 - Options,ITS3,ITS3 - Options,ITS4,ITS4 - Options,ITS5,ITS5 - Options,OES1,OES1 - Options,OES2,OES2 - Options,OES3,OES3 - Options,OES4,OES4 - Options,OES5,OES5 - Options,OES6,OES6 - Options,OES7,OES7 - Options,OES8,OES8 - Options,WEVHS1,WEVHS1 - Options,WEVHS2,WEVHS2 - Options,WEVHS3,WEVHS3 - Options,WEVHS4,WEVHS4 - Options,CA1,CA1 - Options,CA2,CA2 - Options,CA3,CA3 - Options,CA4,CA4 - Options,CA5,CA5 - Options,CA6,CA6 - Options,CA7,CA7 - Options,CA8,CA8 - Options,TDS1,TDS1 - Options,TDS2,TDS2 - Options,TDS3,TDS3 - Options
Anonymous,Anonymous,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,6,0 - NA,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,6, 0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,6,0 - NA,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,6,0 - NA,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,6,0 - NA,6,0 - NA
Anonymous,Anonymous,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,6,0 - NA,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,6,0 - NA,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,3,3 - Average/Adequate ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,3,3 - Average/Adequate ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,6, 0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,3,3 - Average/Adequate ,3,3 - Average/Adequate ,4,2 - Needs Improving,4,2 - Needs Improving,3,3 - Average/Adequate ,4,2 - Needs Improving,2,4 - Strong/Good ,3,3 - Average/Adequate ,4,2 - Needs Improving,4,2 - Needs Improving,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,4,2 - Needs Improving,4,2 - Needs Improving,2,4 - Strong/Good ,3,3 - Average/Adequate ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,4,2 - Needs Improving,4,2 - Needs Improving,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,4,2 - Needs Improving,3,3 - Average/Adequate ,4,2 - Needs Improving,4,2 - Needs Improving,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,6, 0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,3,3 - Average/Adequate ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,3,3 - Average/Adequate ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate 
Anonymous,Anonymous,3,3 - Average/Adequate ,2,4 - Strong/Good ,1,5 - Exceptional ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,3,3 - Average/Adequate ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional 
Anonymous,Anonymous,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,6,0 - NA,2,4 - Strong/Good ,6, 0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,6, 0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,6,0 - NA,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,1,5 - Exceptional ,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,6, 0 - NA,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
Anonymous,Anonymous,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,3,3 - Average/Adequate ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good ,2,4 - Strong/Good 
Anonymous,Anonymous,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,2,4 - Strong/Good ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,6,0 - NA,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional ,1,5 - Exceptional 
